UNK,1,0,0,補助記号,一般,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,未知語,*,*,*,*,*,*,*,*,*
UNK,2,0,0,空白,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,未知語,*,*,*,*,*,*,*,*,*
UNK,3,0,0,名詞,普通名詞,一般,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,未知語,*,*,*,*,*,*,*,*,*
UNK,4,0,0,名詞,普通名詞,サ変可能,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,未知語,*,*,*,*,*,*,*,*,*
UNK,5,0,0,名詞,固有名詞,一般,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,未知語,*,*,*,*,*,*,*,*,*
UNK,6,0,0,名詞,固有名詞,人名,一般,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,未知語,*,*,*,*,*,*,*,*,*
UNK,7,0,0,名詞,固有名詞,地名,一般,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,未知語,*,*,*,*,*,*,*,*,*
UNK,8,0,0,名詞,数詞,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,未知語,*,*,*,*,*,*,*,*,*
UNK,9,0,0,感動詞,一般,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,未知語,*,*,*,*,*,*,*,*,*
